Id,OrderAt,StoreId,UserId
e1e3a961-461e-45bc-b714-52c3b5fafb49,2022-02-12 07:21:37,28a682cb-73d6-4629-be4b-ef42dcdf8802,20b4936c-2fe6-49e8-bafe-1daa00b585a3
2517b462-b441-4909-ac6d-805a514c93a2,2023-12-09 11:53:24,28a682cb-73d6-4629-be4b-ef42dcdf8802,8bfe67d1-3d40-4db9-a177-8213041e7394
b4e7a7ea-d730-44ef-a79e-c6e2409e3fad,2023-03-07 22:54:22,0e6bf100-8876-4d7f-93aa-ac5e4d425cc8,7da000c7-65b8-4b1e-8b68-dd3fad73e0ff
6f00a1cc-257a-4414-870c-9b210c5c61cb,2021-06-13 12:54:11,4e1a3be5-9be3-47cb-bc2f-3eab395bc114,2a5c6a52-51b7-419b-b761-b31198bea014
f875908c-60f8-4176-b021-4364e654b807,2020-01-23 22:39:07,40930844-1eef-4f14-8483-87a1ff4d5e46,783b2d5f-3e6b-46e9-833b-0e0c2db01933
5bd70598-e4c6-4e72-b011-3fd025afb443,2022-05-13 21:36:14,5a92ab42-4a6b-483e-a0c2-707f52a47f51,47cf790e-6800-49cd-a740-b45554bd35c8
7c8181be-30d8-45a2-8b26-160d8ae32c5b,2021-06-13 12:27:21,1ad7685e-1820-4e83-89e2-be6fff828210,65a7091a-13fa-41ae-9087-eaeb06a39c5b
58a6c6e5-5bcd-4c8d-b971-345a5b964090,2023-05-10 05:11:38,fcdfb83e-6e51-47e4-8481-476fd58a9428,77190b53-7f96-498e-acbd-40d59040b4c8
ca2d6ef1-c110-44c9-8f8b-2c23e32c00ab,2021-02-08 20:35:18,292908c7-c2ab-4366-b070-244f8b11ce43,be112fea-d19b-409a-a79e-4f058e805cd3
a317192f-c220-4f69-8c1a-b67bcf9ae9c5,2020-06-25 04:25:17,063931ca-16a0-4541-90bb-df70aef43fc7,0bc1fde7-504f-4ec1-9661-a32c449efa37
598eb606-6cbd-4a96-9446-2f1b3fd57caf,2022-04-15 00:33:49,888fd5e0-f71f-41dd-b2f9-85573e33940a,002032c2-5057-4e32-9b66-ff46b85194a9
368fd8e4-ce2f-4bcc-a02a-f98fc1a559cc,2020-11-02 08:15:34,3269aa0e-3c0d-4b5c-8d21-a55477eb6e81,d5aeca7b-2d9d-41d1-9d96-fc769cec01a2
17082586-b577-4f91-aeb5-57b7f1becc83,2023-07-01 21:04:38,51de2dbb-3263-4967-ae65-749a081c18a9,c2bc8ba3-4a32-4676-bf7f-c102b2395b53
8ee25d8b-a886-42ff-9f6c-941765e47d8f,2022-05-18 22:31:13,0182f7be-7354-455c-877d-e5ecde12cb0d,a3599d1e-4592-4e46-aa45-a47e650c5f8f
eca31a0e-05c8-4649-973f-43afe31cb5e6,2023-12-07 10:15:43,e41cceee-718f-487a-9fd0-f2537ad3d1a5,e807ef0d-42cc-4ae7-b128-eea0b8ff596c
56334c4c-74d8-4173-bbfa-6c5e3c7bb5e5,2020-05-26 15:51:23,5aa0c8de-b115-47b5-9f4b-110f222aa49e,b86b4615-864b-43eb-a433-77870b293062
da6c295d-b48f-4267-970a-d64c2b065db5,2023-01-17 22:09:18,ca0dd4fe-40e2-40a3-8c28-90505bd1b80b,f83f4c6f-d174-4d17-9a3f-14a9c09ef987
ed096879-fa5f-4183-bddb-574e7635498d,2020-09-19 05:38:48,c4d0842c-dfb6-43d1-95e3-2d58190c94db,2da10af2-18b8-40a3-af83-ef191a513a70
63038b1b-86c2-4f5f-b03b-46868b2205b0,2020-08-18 12:42:52,0909f06c-89e8-4d75-90c4-848aa323ef3c,0c85ebb2-8a08-492d-81f1-79cfeb3ce810
17205316-783b-4970-8c94-08ba13cb2cc2,2023-05-05 23:05:26,a4f7741e-8e9f-48a0-9f37-5aa5d8cc57e8,024f6701-3051-4188-ae04-92a2c29cd66a
e101eb0c-77a8-4dec-aae0-c04c630e3470,2020-12-13 09:05:07,e34b3174-382e-402a-acc3-e63a85231cef,4e38705e-b325-4f53-85be-97024b721d2f
13d7ce83-649b-42a4-ba9c-86a67e97773b,2022-03-28 13:00:03,894c2cb8-6a65-47de-96ff-702971a6733d,f80f14aa-a901-4259-8e3f-4b7bda19e465
553be743-2d4b-4f29-ae72-19e6d65dade1,2021-11-16 06:20:42,c389849b-7104-42b5-96c2-02f4bef5ae66,da67e978-9f29-474c-addb-3db0ac716969
837e7bd9-95ad-4974-a3b4-4152a3295613,2020-11-07 22:13:30,46badded-e27f-4729-976d-9954d5f57bf0,06bbe319-c086-40fd-a7e3-ce8ca14261d7
0a0d315c-0c7f-4ecb-af56-bdff868680e1,2022-11-22 03:43:46,e34b3174-382e-402a-acc3-e63a85231cef,1a2cb4c6-8352-48e2-a8cf-033a4ed0d232
fcbb69c1-a7dc-4bad-96e7-d08f06462ac8,2021-02-18 00:35:40,7e46b435-79de-4d51-9500-2c52fe09ce2b,cb712a1d-dd49-4972-8ce2-c32a8140565f
89d01396-b51e-4c62-86d1-b1569c92e2ce,2020-11-24 15:33:32,af456d6e-d273-4b53-8e0b-99bfbb70935c,e0070987-6af9-4fa7-a62c-f57ca38ebc7a
d8f65103-ce96-4752-966e-cf9fb969677c,2021-05-23 07:28:05,9bbcf4b7-edfd-46f2-9b04-6b48ed297512,42a70368-898e-4838-97ea-69aa8c982be2
8f002dc6-b461-4169-ba34-ed8a5fd73666,2021-10-21 18:58:59,7e46b435-79de-4d51-9500-2c52fe09ce2b,2d419083-a0e4-4cd7-a3f0-72fe8943ed8a
610dfed3-cfed-4c1e-acd0-97e5eac591fa,2021-03-06 12:06:50,292908c7-c2ab-4366-b070-244f8b11ce43,d5696280-f746-4527-b87b-82f3bc45bb53
a36e4c31-538a-4944-8cfb-fbde6dd756b0,2023-01-16 11:26:20,6529fc68-fc99-4f09-a9e1-cfb7b23a5825,5c9524fa-06a4-45bf-966c-207cecbf894b
b33e2207-40b9-42da-ab8a-f6e55debdd8a,2022-07-05 13:12:19,5bc8b2d6-f45c-4610-9eb7-07e2aab5800f,f9b44e38-1121-47a3-b421-4e71f1a9c0a6
da7de0e3-207b-426d-a37b-5de1eb483630,2021-02-28 23:57:06,ca0dd4fe-40e2-40a3-8c28-90505bd1b80b,de285b99-405b-431e-a765-dd50792b569b
7ec8f147-bbd1-4974-a17b-7b528d5a5e05,2022-04-24 17:06:48,85e5449f-9dad-420d-bb4a-d7689c5389fa,ee4bd55d-73e8-4294-95e0-28e8f11a459a
7bf01b92-3e22-4e36-8c60-cf8aa9018d76,2022-01-21 07:24:53,871d2239-9e17-46f1-bc67-8937b98b77bc,f0d1d53c-52af-404e-bcea-3eba1ea1c751
3340fb07-541f-4a20-a25c-f4cc8a6a547f,2022-03-18 16:13:48,4e187261-4e3a-4c7f-b48e-3354e931d583,b2b33b8e-5a4d-49f6-b083-3f5177f2a6d3
b1a181ef-874d-4a52-8efa-cb9ce64c0e7d,2020-09-29 09:35:15,dafa0546-48df-4a32-99d5-46bf217dbe12,4ab9c72e-996c-4033-b421-23181c9d6f01
ac13dac0-7cbf-4d05-975d-aec2faf9d9ff,2023-02-08 14:01:16,d1aa2b47-8e07-4e5e-9f7e-4c87a24f377e,924ed703-cf23-4ba1-8aaf-dc83f938d7d9
14f33a9a-9783-4893-923d-0ad197a70aa7,2023-02-16 22:07:51,30fa21c8-f4bb-4082-9d44-c67a41a45001,002032c2-5057-4e32-9b66-ff46b85194a9
3233cf27-dabc-4948-8984-47f6556bb595,2021-10-09 23:51:48,557bd1f5-25f0-444c-ad7d-0fbcbc796ead,7f270b2b-428c-4165-9ff4-4ad386b2535e
6248985e-c4b6-45b6-9a96-f6f645e3b2f6,2023-11-05 02:33:42,894c2cb8-6a65-47de-96ff-702971a6733d,b9b531c1-90d4-401d-b580-314ea9a0433c
475b45d7-21b9-4ad7-843f-1519812ba4b6,2023-04-15 13:42:11,da7bffaf-829b-4b82-8463-e0c94a8316db,99e2da52-6f21-44e3-808d-7b27ff30e770
140c6027-310b-4f83-9ad0-8fa7f18a1d5f,2021-09-23 23:17:29,1ad7685e-1820-4e83-89e2-be6fff828210,8f7ec006-e665-454f-9b1c-f769cc98777a
e653245e-ee90-46a2-ac96-0da04cd1cb66,2021-09-09 21:56:49,e34b3174-382e-402a-acc3-e63a85231cef,44d7f416-0c65-49ea-b4e5-c12908ca5262
f4650507-a196-4797-8699-828714aa9041,2020-08-25 20:58:43,b1f7fed6-5b9f-4ea0-ac06-36a826c17639,a8d2b030-ecb3-450e-816e-9646aedd16dc
1b12224e-8f28-453d-b2d0-582419b497b1,2020-02-27 01:15:37,fedca319-4ea7-412c-b541-c0892be8531a,e453d893-1668-49a5-9949-e00194857da6
578a6448-39ba-4e8c-bdfe-fe58d5a3aa3d,2022-01-23 03:04:01,0e6a62af-5192-4e8f-8b00-f6d530a2ce79,345d498c-4289-4175-bbce-9b7bb048518c
9e8c1951-bd55-4d0c-81c5-29c2cdc6af16,2021-11-30 05:32:53,f31ea3f8-8b77-4f81-b25a-2a1488234661,75e338d9-5c92-4fee-b6c7-9f1cea109ad0
a316c59a-6e27-4adc-9b60-364175882ae2,2021-08-04 02:52:24,fd90fd12-a572-46a2-a640-c39ebd8395aa,3ad1139c-edac-4dc6-9067-2440118a8643
0ebae75a-ffea-4119-a7ae-b4bccc53eb57,2023-02-02 14:19:36,642926b4-a96e-4484-8933-26cd841e6eee,eb152201-57bf-4c8c-8411-19b1402b2b8a
d75ab7e5-c631-4c82-b440-d58f60a305da,2023-01-03 11:30:33,563f2cf4-16eb-4862-ad26-bfeb7985b3c4,4a7adf38-745a-470b-b1e7-57b828c6c6a8
c76f69fa-6829-4167-98eb-0e1df9f54459,2022-04-09 01:38:36,0182f7be-7354-455c-877d-e5ecde12cb0d,c8feaa37-a2af-4242-ae2f-23a36546c073
f3c8b0d6-77b1-4a54-93cc-bde59c3a9244,2021-09-08 03:09:58,f851556e-e3db-4fbf-a8fa-266adac063f2,cf52ae75-ba01-4eee-b12e-b437fde5dbc3
c893f784-a5d2-4ba2-870b-5ca9199d1738,2023-01-28 17:57:23,c574c43e-7220-4e63-be10-09c651fe558d,fe84097c-6309-4ea3-88cd-adddf2e8a160
32fd07d8-fd6f-4ed0-a79d-823b88a37347,2022-08-04 13:18:57,292908c7-c2ab-4366-b070-244f8b11ce43,2ba28aa8-cb4a-47f4-ac99-4b56e4cfcddf
ed49653c-75bf-47cd-a30b-c46db9ea46df,2023-08-21 07:52:47,3d0dfb4e-77e3-49b7-a56b-7a726960dc93,eb8d0c62-8edb-47dc-a87c-7b6699194f5f
5ad4054b-19d6-43c6-ac16-34d092ef71fa,2022-05-10 07:57:47,ca0dd4fe-40e2-40a3-8c28-90505bd1b80b,024f6701-3051-4188-ae04-92a2c29cd66a
798da1d2-643a-45fe-9e4c-269933315fb4,2022-03-08 00:34:36,d953e377-288f-425c-adbe-3fa5b6e12bf8,ee227cc2-1ede-43d6-bfe9-c2873a3c3ab7
a3828df5-bd8c-4a23-998f-a91ff671c000,2023-11-10 08:16:36,d1aa2b47-8e07-4e5e-9f7e-4c87a24f377e,77b472b5-6509-4d3f-8d53-7e12ef0eda3c
8a6cdad1-7ced-4d37-ab33-ff05275e069a,2023-09-18 16:24:49,fd8e9e61-f184-4c73-8d96-a18d1b7215fb,e085e903-f866-4626-befa-05a7f2edac8f
68a066a0-dd62-4a67-bbd4-02fb6447b9d6,2020-10-09 21:42:19,1263bffa-035b-4546-893a-8ecb7f2ed3ad,538eb0bc-bdb6-4011-aeae-6f0ed7966cd6
2ec39170-b0db-4558-9d12-972ee81c27f7,2020-11-16 01:31:17,261e5518-ff70-476a-8473-55e9bf239852,078db1ce-3dc0-43ef-8055-0fad3f916025
6ce70335-ef0a-4003-999e-c04f23fd8094,2023-04-30 10:33:55,0e6a62af-5192-4e8f-8b00-f6d530a2ce79,6c38a281-a13a-4d79-b83f-b628c1abd810
f070df88-4772-453d-a84e-d04c985c642c,2021-09-08 06:20:07,30fa21c8-f4bb-4082-9d44-c67a41a45001,5a121b45-813f-4e74-bbfa-54d4c3c47be5
4b9b31f3-ac92-449f-a235-a90b71fc4fb3,2023-08-29 18:28:50,1ad7685e-1820-4e83-89e2-be6fff828210,b87855a3-3b84-4595-b4d5-28da437a0219
df75b7f5-d3e8-4bc3-b12a-1679462ed762,2021-12-07 15:02:12,a46985eb-7431-4bfe-8b2b-a40b35c51bc3,ac821083-99cb-4af7-8aa0-65ceca3bcb9f
388c8f9f-7a36-4fa4-a483-041780d42379,2023-05-26 17:22:58,8584a9f9-2f89-46bf-b439-87d407270e13,924ed703-cf23-4ba1-8aaf-dc83f938d7d9
341ccdf2-ab36-4aad-a2c5-812d76bd2e03,2022-12-29 23:13:19,b504b64a-645b-4cd4-ab61-aaad45f5494a,d3a20066-a286-408f-8607-32063ad2a92b
362a1f5b-06dd-48ef-93b3-4de597e463ad,2020-08-26 16:45:50,f31ea3f8-8b77-4f81-b25a-2a1488234661,11488c2d-ac09-4082-bb9e-ac55b08907cd
db717914-3fc8-4915-be74-2c14b328fda3,2022-04-06 00:00:33,8584a9f9-2f89-46bf-b439-87d407270e13,dfba6e15-76e0-40b2-a79d-68b7de82a800
3801421e-d601-4384-b611-e63756994af2,2022-05-06 17:38:06,39ae65f6-189a-4441-979d-050f06408016,1b1ca241-0af6-420b-a5a9-6bb3316083e6
e3b3b37b-b75b-4f43-9b0b-ceae6c79b5ed,2022-08-16 05:45:07,5bc8b2d6-f45c-4610-9eb7-07e2aab5800f,73167eba-e3ad-4126-815c-890b8d077e56
5f6dbbc4-1296-496e-9f84-6597fdfcf241,2023-04-25 13:18:16,10263525-5116-48c2-b414-44fd2d54689c,066446a2-af62-48ce-b43b-35359598d4dd
81d5765f-9bff-4911-b30c-93db5a0a4266,2023-12-23 01:57:57,ca0dd4fe-40e2-40a3-8c28-90505bd1b80b,a7e5b509-9a54-4a7f-a195-43d8b652dfd9
49f80a30-e102-4386-b997-b57aca6d0620,2020-06-14 02:58:50,7e46b435-79de-4d51-9500-2c52fe09ce2b,c8decaf5-1fd1-4eba-b506-1b17b4b1da45
dce1acc7-4119-4a9c-832a-193d99426b06,2023-04-19 20:18:46,4b8b18b9-d77f-429d-aaf4-3a7d08da61cb,9b64c54a-274b-4b95-85b1-89fc79998609
f7e92d18-5d3c-4fd3-a310-800b56c0b29f,2022-01-12 06:00:36,09485e9e-bfcf-449e-84ac-5711726c7d00,7cb734cd-c435-44a2-a379-aff3c2ba21f1
e5ac2154-ccce-4b29-87a6-f7367fde817e,2022-09-29 06:52:51,f851556e-e3db-4fbf-a8fa-266adac063f2,0ae787c8-b724-47bb-b26f-4de4c0e90262
49f5dc25-601b-431a-8f6e-93c77366c55b,2020-07-10 23:17:22,267f70a1-cc41-43ce-a344-8806e036a9f1,8ff3a046-084d-4506-b0a6-485a61862772
d072ad6e-3300-4237-9e79-e803dbb0d4e2,2023-05-15 06:06:56,292908c7-c2ab-4366-b070-244f8b11ce43,5e2947e9-3a0e-489e-b6a7-38e4bee50543
e857e5f8-3a1c-4d43-91f5-2fe63de0d8c3,2022-12-02 00:29:38,8bbc04ae-31c5-4410-ae04-34123db67d5c,261aba57-8165-48fe-8e6e-6a5b354ad147
73b39a4f-758f-46cb-8ac9-8f43dbd588be,2023-05-27 02:44:22,9bbcf4b7-edfd-46f2-9b04-6b48ed297512,00ea75ef-68d0-4725-afb8-503694b759f6
e590390d-6f38-47fa-a25e-bcdfa15a7d93,2022-05-17 01:18:02,4e187261-4e3a-4c7f-b48e-3354e931d583,5578d0bb-af2d-4a7a-b430-be1f4e3c830d
627a4510-ffc6-4f09-9935-40ad900ba359,2022-11-28 17:22:11,39ae65f6-189a-4441-979d-050f06408016,91299323-5add-4895-a1b1-b6672755bb4e
d73eabc8-34d4-4859-8612-c65f8ec70da6,2023-08-21 16:38:32,28a682cb-73d6-4629-be4b-ef42dcdf8802,7c99a23a-d284-4f19-a205-f8ceea29abcd
c9aab7fa-6e38-4a90-aa09-e70aef74fec8,2021-02-25 04:54:27,c574c43e-7220-4e63-be10-09c651fe558d,e508c3a8-c4d3-482e-b645-57025c18e0e0
4479f52c-becc-4e9f-9255-3475c886139d,2020-02-25 12:12:42,6529fc68-fc99-4f09-a9e1-cfb7b23a5825,0487ca03-42d7-4eeb-aa8f-8bba71d123d9
272c864a-c2d2-4190-ac43-cd0655a91aa2,2021-10-19 19:14:56,8c5ac0b0-991f-4654-ba23-de60a6d778ef,8b506ecf-cfd1-4f8b-8100-5948e70ccb45
6cc85acb-c3e0-497a-9fde-a9a280238a76,2022-08-11 09:59:13,70e1619d-92c5-4f9e-8c0b-ff4437423aef,5b7725d8-5cef-4bd2-a86a-fc0936bcb4e9
d230e77c-440b-45c1-a257-e80abf8755bc,2023-06-05 23:33:13,3269aa0e-3c0d-4b5c-8d21-a55477eb6e81,136ca2d4-f04b-41ab-bb5e-867e46564f6f
4040432b-86bf-480a-9c63-018c6849ba6e,2021-04-05 06:35:17,116bdd10-0094-447c-84ba-6bedab431472,854278bf-c17f-4ca6-9134-b789e051e428
7c8047f2-f9c6-4e5c-835f-145f83da1a96,2022-10-03 00:46:22,46badded-e27f-4729-976d-9954d5f57bf0,6043a130-e4e9-441f-ba35-a8660389aa14
9192a1a5-7fe1-4e26-82d0-6b9d670ab730,2023-11-26 20:49:37,4b8b18b9-d77f-429d-aaf4-3a7d08da61cb,924ed703-cf23-4ba1-8aaf-dc83f938d7d9
10e7387b-d804-46f0-be51-4dfed7d8850d,2020-07-03 20:05:54,30fa21c8-f4bb-4082-9d44-c67a41a45001,c385fd4a-1955-4fbf-ab64-1e8f65269dce
b34b0dcd-5d8f-464b-b9a1-57e727b8f5c3,2020-10-01 23:06:48,888fd5e0-f71f-41dd-b2f9-85573e33940a,51ed3e4f-0572-47ac-9098-07f39a45993b
6bd65ac6-d149-4524-877f-eaad39cbee97,2020-03-04 01:35:16,894c2cb8-6a65-47de-96ff-702971a6733d,da5ba0de-1bfb-4ba5-bb43-7877b14b3358
6923b744-efe0-4234-a33e-712f47c77dba,2020-04-15 22:32:21,98bc1d03-3679-4659-b5a4-00aabbd01c8c,173fb988-7c69-4fd9-af70-717a5116bd50
